title,article
," Slack Technologies Inc. surged in its trading debut on the New York Stock Exchange, the latest technology firm to jump into a hot initial-public-offering market. The company’s stock ended its first day at $38.62, which is well above previous private-trading levels and 49% higher than the so-called reference price of $26 published by the NYSE on Wednesday. That gives Slack a fully diluted valuation of about $23.2 billion. The stock opened just after noon Thursday at $38.50. ...   "
," Gun makers, on a losing streak since the election of Donald Trump in 2016, could be starting to recalibrate. Smith & Wesson owner American Outdoor Brands Corp. racked up a third consecutive day of gains, with the stock rising 3.3% to $9.44 a share. It got a boost after reporting Wednesday that it had seen a recent bump in sales. Rival...   "
,"  The S&P 500 surged to a record Thursday, as major indexes rallied this past week after the Federal Reserve hinted Wednesday of possible interest-rate cuts if the economic outlook doesn’t improve.    The Dow Jones Industrial Average gained 2.4% to 26,719.13 on the week. The S&P 500 added 2.2%, closing at 2,950.46, and the Nasdaq Composite rose 3% to 8,031.71.   ...   "
Oregon Capitol Closed After Threats From Militia Groups," SALEM, Ore.—Law-enforcement officials closed the state Capitol on Saturday, following threats from militia groups that were made while a partisan showdown has halted all activity in the Oregon Senate.  “The State Police Superintendent just informed the Senate president of a credible threat from militia groups coming to the Capitol tomorrow,” read a text sent out to senators on Friday that was shared with The Wall Street Journal. “The Superintendent strongly recommends that no one come to the Capitol.”...   "
"Stocks Drift Higher, Extending Gains"," U.S. stocks drifted higher in quiet trading Monday, buoyed by broad gains across most sectors.  The Dow Jones Industrial Average rose 44 points, or 0.2%, to 26762. The S&P 500 added 0.1% and the Nasdaq Composite fell 0.1%.  Stocks have rallied in recent weeks and the S&P 500 is on course for its best June in decades as central banks...   "
Opinion: An Obama Housing Bust," In case you missed it, Quicken Loans this month agreed to pay a token $32 million to settle a dubious housing lawsuit initiated by the Obama Justice Department. The real scandal is how the Obama Administration extracted billions from mortgage lenders for sloppy underwriting on government-insured loans while loosening loan standards and setting up taxpayers for losses. In 2015 the Justice Department sued Quicken under the False Claims Act for originating government-insured loans that allegedly didn’t comply with Federal Housing...   "
," Shares in cybersecurity company CrowdStrike Holdings Inc. soared in their first day of trading Wednesday, closing up 71% from the IPO price and highlighting continued investor interest in fast-growing business-software firms. The results would value the company at roughly $11.6 billion if underwriters exercise all their options to purchase shares. CrowdStrike...   "
Energy Stocks Push U.S. Benchmarks Higher," Major U.S. stock indexes climbed, snapping a two-day losing streak, as rising shares of energy companies helped the market’s rally to resume. Shares of Exxon Mobil, Hess, Phillips 66 and other energy companies rose after an attack on two oil tankers on one of the world’s busiest energy-shipping routes.  The incident sent oil prices sharply...   "
Cybersecurity Firm CrowdStrike Soars in Wall Street Debut," Shares in cybersecurity company CrowdStrike Holdings Inc. soared in their first day of trading Wednesday, closing up 71% from the IPO price and highlighting continued investor interest in fast-growing business-software firms. The results would value the company at roughly $11.6 billion if underwriters exercise all their options to purchase shares. CrowdStrike...   "
"Wait, Where Did Our New Hire Go?"," Shares in cybersecurity company CrowdStrike Holdings Inc. soared in their first day of trading Wednesday, closing up 71% from the IPO price and highlighting continued investor interest in fast-growing business-software firms. The results would value the company at roughly $11.6 billion if underwriters exercise all their options to purchase shares. CrowdStrike...   "
Opinion: The Supreme Court’s Fifth Amendment Reclamation," The Supreme Court’s first term with a new majority is proving to be far more consequential than many Court-watchers anticipated, and in a good way. Long-dormant constitutional principles—such as the nondelegation doctrine—are being debated anew, and core rights are being refortified according to their original meaning. On Friday in Knick v. Township of Scott, this constitutional revival project reached the Fifth Amendment ban on government takings of private property. A majority composed of the High Court’s conservatives voted...   "
," Gun makers, on a losing streak since the election of Donald Trump in 2016, could be starting to recalibrate. Smith & Wesson owner American Outdoor Brands Corp. racked up a third consecutive day of gains, with the stock rising 3.3% to $9.44 a share. It got a boost after reporting Wednesday that it had seen a recent bump in sales. Rival...   "
," The S&P 500 surged to its first record close since April, underscoring confidence on Wall Street that the U.S. economy and global markets remain healthy despite a fresh tumble in bond yields around the world. The yield on the 10-year U.S. Treasury note slipped below 2% Thursday for the first time since late 2016, hitting 1.99% early in the morning in Asia and touching that level several times in New York trading before closing at 2.001%. Yields remained near all-time lows in Germany and France, reflecting rising bond prices....   "
," Investors are betting that Facebook Inc.’s efforts to create a blockchain-based payments system won’t threaten credit-card companies’ winning streak. Shares of Mastercard Inc. recovered most of their early losses to finish less than 0.2% lower on Tuesday, while Visa Inc.’s stock had a similar showing, slipping 0.2% after the social-networking company announced plans to launch a cryptocurrency called Libra next year. Facebook’s...   "
Freelance Marketplace Fiverr’s Share Price Nearly Doubles in Public Debut," Freelance services marketplace Fiverr International Ltd. soared in its public market debut, reflecting strong investor appetite for the e-commerce company despite mixed results seen in recent consumer technology IPOs. The Tel Aviv-based company’s shares climbed 90% to close at $39.90 Thursday. The company had a fully diluted market value of about $1.4 billion at the close of trading on the New York Stock Exchange. The company raised $111 million after pricing at $21 a share late Wednesday....   "
